scenario,strategy,repeat,success_rate,primary_success_rate,fallback_usage_rate,fallback_success_rate,fallback_accuracy,fallback_macro_f1,fallback_precision,fallback_recall,human_review_rate,p50,p95,p99,success_p95,scheduler_lag_p95,recovery_seconds,retry_count,rejected_count,circuit_open_seconds,requests_during_outage,primary_calls,estimated_cost_per_request
rate_limit,C,0,0.6583333333333333,0.6583333333333333,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.046999999991385,0.03350000000500552,0.014333333333100001,,0,30,1.0150000000139698,0,90,0.00075
rate_limit,D,0,0.9416666666666667,0.6583333333333333,0.3416666666666667,0.2833333333333333,0.8292682926829268,0.9009661835748792,1.0,0.8278388278388279,0.058333333333333334,0.030999999988125002,0.047000000020489006,0.047000000020489006,0.047000000020489006,0.013666666669693002,,0,30,1.0,0,90,0.00075
rate_limit,B,1,1.0,1.0,0.0,0.0,,,,,0.0,0.031000000017229003,1.062999999994645,2.093810000008379,1.062999999994645,0.015000000025611,,20,0,0.0,0,140,0.0011666666666666668
rate_limit,C,1,0.425,0.425,0.0,0.0,,,,,0.0,0.0,0.046999999991385,0.047000000020489006,0.039000000004307006,0.015999999985797,,0,62,2.030999999959022,0,58,0.00048333333333333334
rate_limit,D,1,0.9416666666666667,0.7,0.3,0.24166666666666667,0.8055555555555556,0.8805704099821746,1.0,0.7974358974358974,0.058333333333333334,0.030999999988125002,0.032000000006519,0.046999999991385,0.032000000006519,0.014333333333100001,,0,30,1.0160000000032596,0,90,0.00075
rate_limit,A,1,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.0460500000015595,0.047000000020489006,0.032000000006519,0.014333333333100001,,0,0,0.0,0,120,0.001
rate_limit,C,2,0.7,0.7,0.0,0.0,,,,,0.0,0.030999999988125002,0.047000000020489006,0.047000000020489006,0.047000000020489006,0.013666666669693002,,0,30,1.0,0,90,0.00075
rate_limit,D,2,0.9583333333333334,0.7,0.3,0.25833333333333336,0.8611111111111112,0.9133986928104575,1.0,0.8487179487179487,0.041666666666666664,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.015000000025611,,0,30,1.0,0,90,0.00075
rate_limit,A,2,0.9,0.9,0.0,0.0,,,,,0.0,0.031000000017229003,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333333100001,,0,0,0.0,0,120,0.001
rate_limit,B,2,1.0,1.0,0.0,0.0,,,,,0.0,0.031000000017229003,1.062999999994645,2.10899999999674,1.062999999994645,0.015000000025611,,15,0,0.0,0,135,0.0011250000000000001
rate_limit,D,3,0.9166666666666666,0.6166666666666667,0.38333333333333336,0.3,0.782608695652174,0.8717948717948718,1.0,0.7861111111111111,0.08333333333333333,0.030999999988125002,0.032000000006519,0.04681000001699415,0.032000000006519,0.014333333362204001,,0,30,1.0159999999741558,0,90,0.00075
rate_limit,A,3,0.875,0.875,0.0,0.0,,,,,0.0,0.031000000002677004,0.032000000006519,0.04681000001699415,0.032000000006519,0.014333333362204001,,0,0,0.0,0,120,0.001
rate_limit,B,3,1.0,1.0,0.0,0.0,,,,,0.0,0.031000000017229003,1.062999999994645,1.062999999994645,1.062999999994645,0.0160000000149,,16,0,0.0,0,136,0.0011333333333333334
rate_limit,C,3,0.6166666666666667,0.6166666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.04680999999341991,0.032000000006519,0.01436666666627035,,0,30,1.0,0,90,0.00075
rate_limit,A,4,0.8666666666666667,0.8666666666666667,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.046999999991385,0.046999999991385,0.013666666698797,,0,0,0.0,0,120,0.001
rate_limit,B,4,1.0,1.0,0.0,0.0,,,,,0.0,0.031000000017229003,1.0780500000080786,1.094000000011874,1.0780500000080786,0.014416666694838797,,16,0,0.0,0,136,0.0011333333333333334
rate_limit,C,4,0.65,0.65,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333333100001,,0,30,1.0,0,90,0.00075
rate_limit,D,4,0.9416666666666667,0.65,0.35,0.2916666666666667,0.8333333333333334,0.9044444444444445,1.0,0.8333333333333334,0.058333333333333334,0.030999999988125002,0.0460500000015595,0.047000000020489006,0.046399999997811,0.015333333351494002,,0,30,1.0,0,90,0.00075
malformed,A,0,0.8833333333333333,0.8833333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333333100001,,0,0,0.0,0,120,0.001
malformed,B,0,0.8833333333333333,0.8833333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333333100001,,0,0,0.0,0,120,0.001
malformed,C,0,0.6666666666666666,0.6666666666666666,0.0,0.0,,,,,0.0,0.030999999988125002,0.0469999999928402,0.047000000020489006,0.047000000020489006,0.013666666669693002,,0,30,1.0,0,90,0.00075
malformed,D,0,0.95,0.6666666666666666,0.3333333333333333,0.2833333333333333,0.85,0.9153439153439153,1.0,0.85,0.05,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.013666666698797,,0,30,1.0,0,90,0.00075
malformed,B,1,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.032000000006519,0.046999999991385,0.032000000006519,0.014333333333100001,,0,0,0.0,0,120,0.001
malformed,C,1,0.7,0.7,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333362204001,,0,30,1.0150000000139698,0,90,0.00075
malformed,D,1,0.9416666666666667,0.7,0.3,0.24166666666666667,0.8055555555555556,0.8805704099821746,1.0,0.7974358974358974,0.058333333333333334,0.030999999988125002,0.032000000006519,0.04681000001699415,0.032000000006519,0.014333333333100001,,0,30,1.0150000000139698,0,90,0.00075
malformed,A,1,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.047000000020489006,0.046899999992456,0.014333333362204001,,0,0,0.0,0,120,0.001
malformed,C,2,0.7,0.7,0.0,0.0,,,,,0.0,0.030999999988125002,0.047000000020489006,0.047000000020489006,0.047000000020489006,0.01436666669537435,,0,30,1.0,0,90,0.00075
malformed,D,2,0.9583333333333334,0.7,0.3,0.25833333333333336,0.8611111111111112,0.9133986928104575,1.0,0.8487179487179487,0.041666666666666664,0.030999999988125002,0.046999999991385,0.046999999991385,0.046999999991385,0.014333333362204001,,0,30,1.0,0,90,0.00075
malformed,A,2,0.9083333333333333,0.9083333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.047000000020489006,0.047000000020489006,0.047000000020489006,0.014333333362204001,,0,0,0.0,0,120,0.001
malformed,B,2,0.9083333333333333,0.9083333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.046999999991385,0.046999999991385,0.0160000000149,,0,0,0.0,0,120,0.001
malformed,D,3,0.9166666666666666,0.625,0.375,0.2916666666666667,0.7777777777777778,0.8717948717948718,1.0,0.7861111111111111,0.08333333333333333,0.030999999988125002,0.032000000006519,0.04700000001495924,0.032000000006519,0.015000000025611,,0,30,1.0,0,90,0.00075
malformed,A,3,0.8666666666666667,0.8666666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333362204001,,0,0,0.0,0,120,0.001
malformed,B,3,0.8666666666666667,0.8666666666666667,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.046999999991385,0.04474999999365502,0.014333333333100001,,0,0,0.0,0,120,0.001
malformed,C,3,0.6166666666666667,0.6166666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333362204001,,0,30,1.0159999999741558,0,90,0.00075
malformed,A,4,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.047000000020489006,0.047000000020489006,0.047000000020489006,0.014333333333100001,,0,0,0.0,0,120,0.001
malformed,B,4,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.04700000001495924,0.046999999991385,0.014333333362204001,,0,0,0.0,0,120,0.001
malformed,C,4,0.6583333333333333,0.6583333333333333,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.013666666669693002,,0,30,1.0150000000139698,0,90,0.00075
malformed,D,4,0.9416666666666667,0.65,0.35,0.2916666666666667,0.8333333333333334,0.9044444444444445,1.0,0.8333333333333334,0.058333333333333334,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333362204001,,0,30,1.0,0,90,0.00075
empty,A,0,0.8916666666666667,0.8916666666666667,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.046999999991385,0.046999999991385,0.0160000000149,,0,0,0.0,0,120,0.001
empty,B,0,0.8833333333333333,0.8833333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.047000000020489006,0.047000000020489006,0.04700000001321301,0.014333333362204001,,0,0,0.0,0,120,0.001
empty,C,0,0.6583333333333333,0.6583333333333333,0.0,0.0,,,,,0.0,0.030999999988125002,0.046999999991385,0.046999999991385,0.046999999991385,0.013750000031431845,,0,30,1.0,0,90,0.00075
empty,D,0,0.95,0.6583333333333333,0.3416666666666667,0.2916666666666667,0.8536585365853658,0.9153439153439153,1.0,0.85,0.05,0.030999999988125002,0.046999999991385,0.047000000020489006,0.046999999991385,0.014333333333100001,,0,30,1.014999999984866,0,90,0.00075
empty,B,1,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.046999999991385,0.046999999991385,0.013033333340911548,,0,0,0.0,0,120,0.001
empty,C,1,0.7,0.7,0.0,0.0,,,,,0.0,0.030999999988125002,0.046999999991385,0.047000000020489006,0.04700000001612341,0.014333333362204001,,0,30,1.0150000000139698,0,90,0.00075
empty,D,1,0.9416666666666667,0.7,0.3,0.24166666666666667,0.8055555555555556,0.8805704099821746,1.0,0.7974358974358974,0.058333333333333334,0.030999999988125002,0.032000000006519,0.046999999991385,0.032000000006519,0.013666666669693002,,0,30,1.0160000000032596,0,90,0.00075
empty,A,1,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.046999999991385,0.046999999991385,0.013666666698797,,0,0,0.0,0,120,0.001
empty,C,2,0.7,0.7,0.0,0.0,,,,,0.0,0.030999999988125002,0.046000000002095004,0.047000000020489006,0.043900000002758524,0.01436666666627035,,0,30,1.014999999984866,0,90,0.00075
empty,D,2,0.9583333333333334,0.7,0.3,0.25833333333333336,0.8611111111111112,0.9133986928104575,1.0,0.8487179487179487,0.041666666666666664,0.030999999988125002,0.046999999991385,0.046999999991385,0.046999999991385,0.01436666669537435,,0,31,1.0150000000139698,0,89,0.0007416666666666666
empty,A,2,0.9,0.9,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.046999999991385,0.046999999991385,0.013666666698797,,0,0,0.0,0,120,0.001
empty,B,2,0.9083333333333333,0.9083333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.0469999999928402,0.047000000020489006,0.0470000000088474,0.013666666669693002,,0,0,0.0,0,120,0.001
empty,D,3,0.9166666666666666,0.6166666666666667,0.38333333333333336,0.3,0.782608695652174,0.8717948717948718,1.0,0.7861111111111111,0.08333333333333333,0.030999999988125002,0.046999999991385,0.04700000001495924,0.046999999991385,0.014333333362204001,,0,30,1.0,0,90,0.00075
empty,A,3,0.875,0.875,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.047000000020489006,0.046999999991385,0.015000000025611,,0,0,0.0,0,120,0.001
empty,B,3,0.875,0.875,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.0160000000149,,0,0,0.0,0,120,0.001
empty,C,3,0.6083333333333333,0.6083333333333333,0.0,0.0,,,,,0.0,0.030999999988125002,0.047000000020489006,0.047000000020489006,0.047000000020489006,0.014999999996507002,,0,31,1.0159999999741558,0,89,0.0007416666666666666
empty,A,4,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000002677004,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333333100001,,0,0,0.0,0,120,0.001
empty,B,4,0.8666666666666667,0.8666666666666667,0.0,0.0,,,,,0.0,0.031000000017229003,0.03275000000576226,0.047000000020489006,0.04474999999365502,0.015000000025611,,0,0,0.0,0,120,0.001
empty,C,4,0.65,0.65,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.044149999994260496,0.032000000006519,0.014333333362204001,,0,30,1.0160000000032596,0,90,0.00075
empty,D,4,0.9416666666666667,0.65,0.35,0.2916666666666667,0.8333333333333334,0.9044444444444445,1.0,0.8333333333333334,0.058333333333333334,0.030999999988125002,0.046999999991385,0.047000000020489006,0.046999999991385,0.014333333333100001,,0,30,1.0,0,90,0.00075
irrelevant,A,0,0.8833333333333333,0.8833333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.046999999991385,0.046999999991385,0.015333333351494002,,0,0,0.0,0,120,0.001
irrelevant,B,0,0.8833333333333333,0.8833333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.047000000020489006,0.046999999991385,0.015333333351494002,,0,0,0.0,0,120,0.001
irrelevant,C,0,0.65,0.65,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.046999999991385,0.032000000006519,0.014333333362204001,,0,31,1.0150000000139698,0,89,0.0007416666666666666
irrelevant,D,0,0.95,0.6583333333333333,0.3416666666666667,0.2916666666666667,0.8536585365853658,0.9153439153439153,1.0,0.85,0.05,0.030999999988125002,0.046999999991385,0.046999999991385,0.046999999991385,0.014333333333100001,,0,30,1.014999999984866,0,90,0.00075
irrelevant,B,1,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.032000000006519,0.044149999994260496,0.032000000006519,0.014333333333100001,,0,0,0.0,0,120,0.001
irrelevant,C,1,0.7,0.7,0.0,0.0,,,,,0.0,0.030999999988125002,0.046000000002095004,0.04700000001495924,0.032000000006519,0.014333333362204001,,0,31,1.014999999984866,0,89,0.0007416666666666666
irrelevant,D,1,0.9416666666666667,0.7,0.3,0.24166666666666667,0.8055555555555556,0.8805704099821746,1.0,0.7974358974358974,0.058333333333333334,0.030999999988125002,0.047000000020489006,0.047000000020489006,0.047000000020489006,0.014333333362204001,,0,30,1.014999999984866,0,90,0.00075
irrelevant,A,1,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.047000000020489006,0.047000000020489006,0.047000000017578605,0.014333333333100001,,0,0,0.0,0,120,0.001
irrelevant,C,2,0.6916666666666667,0.6916666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.047000000020489006,0.047000000020489006,0.047000000017578605,0.014333333333100001,,0,30,1.0,0,90,0.00075
irrelevant,D,2,0.9583333333333334,0.7,0.3,0.25833333333333336,0.8611111111111112,0.9133986928104575,1.0,0.8487179487179487,0.041666666666666664,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.015000000025611,,0,30,1.0,0,90,0.00075
irrelevant,A,2,0.9083333333333333,0.9083333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.03270000000629776,0.047000000020489006,0.040400000003864525,0.015000000025611,,0,0,0.0,0,120,0.001
irrelevant,B,2,0.9083333333333333,0.9083333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.047000000020489006,0.047000000020489006,0.046999999991385,0.013666666669693002,,0,0,0.0,0,120,0.001
irrelevant,D,3,0.9166666666666666,0.6166666666666667,0.38333333333333336,0.3,0.782608695652174,0.8717948717948718,1.0,0.7861111111111111,0.08333333333333333,0.030999999988125002,0.047000000020489006,0.047000000020489006,0.047000000020489006,0.013666666669693002,,0,30,1.0,0,90,0.00075
irrelevant,A,3,0.875,0.875,0.0,0.0,,,,,0.0,0.031000000017229003,0.047000000020489006,0.047000000020489006,0.047000000020489006,0.014333333333100001,,0,0,0.0,0,120,0.001
irrelevant,B,3,0.8666666666666667,0.8666666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.015333333351494002,,0,0,0.0,0,120,0.001
irrelevant,C,3,0.6166666666666667,0.6166666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.047000000020489006,0.047000000020489006,0.047000000020489006,0.014333333362204001,,0,30,1.0,0,90,0.00075
irrelevant,A,4,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.047000000020489006,0.046999999991385,0.012750000013037846,,0,0,0.0,0,120,0.001
irrelevant,B,4,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.032000000006519,0.04680999999341991,0.032000000006519,0.014333333333100001,,0,0,0.0,0,120,0.001
irrelevant,C,4,0.6583333333333333,0.6583333333333333,0.0,0.0,,,,,0.0,0.030999999988125002,0.0460500000015595,0.047000000020489006,0.046999999994295404,0.014333333333100001,,0,30,1.0160000000032596,0,90,0.00075
irrelevant,D,4,0.9416666666666667,0.65,0.35,0.2916666666666667,0.8333333333333334,0.9044444444444445,1.0,0.8333333333333334,0.058333333333333334,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.015333333351494002,,0,30,1.0,0,90,0.00075
drift,A,0,0.8833333333333333,0.8833333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.0469999999928402,0.047000000020489006,0.046999999991385,0.014333333333100001,,0,0,0.0,0,120,0.001
drift,B,0,0.9,0.9,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.047000000020489006,0.046999999991385,0.013666666698797,,0,0,0.0,0,120,0.001
drift,C,0,0.9,0.9,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.015000000025611,,0,0,0.0,0,120,0.001
drift,D,0,0.8833333333333333,0.8833333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333333100001,,0,0,0.0,0,120,0.001
drift,B,1,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.046999999991385,0.04549999999289828,0.013066666672626697,,0,0,0.0,0,120,0.001
drift,C,1,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333362204001,,0,0,0.0,0,120,0.001
drift,D,1,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.03270000000629776,0.04700000001495924,0.044600000002537284,0.014333333333100001,,0,0,0.0,0,120,0.001
drift,A,1,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.047000000020489006,0.046999999991385,0.014333333333100001,,0,0,0.0,0,120,0.001
drift,C,2,0.9,0.9,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.04700000001495924,0.032000000006519,0.014333333362204001,,0,0,0.0,0,120,0.001
drift,D,2,0.9,0.9,0.0,0.0,,,,,0.0,0.031000000017229003,0.047000000020489006,0.047000000020489006,0.047000000020489006,0.013750000003783047,,0,0,0.0,0,120,0.001
drift,A,2,0.9,0.9,0.0,0.0,,,,,0.0,0.031000000017229003,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333333100001,,0,0,0.0,0,120,0.001
drift,B,2,0.9,0.9,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.014333333362204001,,0,0,0.0,0,120,0.001
drift,D,3,0.8666666666666667,0.8666666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.044149999994260496,0.032000000006519,0.015333333351494002,,0,0,0.0,0,120,0.001
drift,A,3,0.8666666666666667,0.8666666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.046000000002095004,0.047000000020489006,0.032000000006519,0.014333333362204001,,0,0,0.0,0,120,0.001
drift,B,3,0.875,0.875,0.0,0.0,,,,,0.0,0.031000000017229003,0.032000000006519,0.04681000001699415,0.032000000006519,0.013666666669693002,,0,0,0.0,0,120,0.001
drift,C,3,0.875,0.875,0.0,0.0,,,,,0.0,0.031000000017229003,0.032000000006519,0.046999999991385,0.032000000006519,0.014333333333100001,,0,0,0.0,0,120,0.001
drift,A,4,0.8666666666666667,0.8666666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.013666666669693002,,0,0,0.0,0,120,0.001
drift,B,4,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.015333333351494002,,0,0,0.0,0,120,0.001
drift,C,4,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.030999999988125002,0.046999999991385,0.047000000020489006,0.044600000002537284,0.014333333362204001,,0,0,0.0,0,120,0.001
drift,D,4,0.8666666666666667,0.8666666666666667,0.0,0.0,,,,,0.0,0.031000000017229003,0.046999999991385,0.047000000020489006,0.046999999991385,0.013666666669693002,,0,0,0.0,0,120,0.001
