scenario,strategy,metric,n,mean,std,ci95_low,ci95_high
normal,D,requests_during_outage,5,0.0,0.0,0.0,0.0
normal,D,primary_calls,5,120.0,0.0,120.0,120.0
normal,D,estimated_cost_per_request,5,0.001,0.0,0.001,0.001
outage,A,success_rate,5,0.6483333333333333,0.009128709291752737,0.6369985436556957,0.6596681230109709
outage,A,primary_success_rate,5,0.6483333333333333,0.009128709291752737,0.6369985436556957,0.6596681230109709
outage,A,fallback_usage_rate,5,0.0,0.0,0.0,0.0
outage,A,fallback_success_rate,5,0.0,0.0,0.0,0.0
outage,A,fallback_accuracy,0,,,,
outage,A,fallback_macro_f1,0,,,,
outage,A,fallback_precision,0,,,,
outage,A,fallback_recall,0,,,,
outage,A,human_review_rate,5,0.0,0.0,0.0,0.0
outage,A,p50,5,0.0310000000114082,1.3015704688985713e-11,0.03099999999524707,0.031000000027569332
outage,A,p95,5,0.040999999997438606,0.00821583835428826,0.030798689297857194,0.05120131069702002
outage,A,p99,5,0.041000000009080204,0.008215838364915538,0.03079868929630328,0.05120131072185713
outage,A,success_p95,5,0.04099999999802069,0.008215838354819623,0.0307986892977795,0.05120131069826188
outage,A,scheduler_lag_p95,5,0.01441666668226597,0.0007406828578410097,0.01349698744359811,0.015336345920933829
outage,A,recovery_seconds,5,0.05000000001164136,0.011313708501289665,0.03595217547941809,0.06404782454386462
outage,A,retry_count,5,0.0,0.0,0.0,0.0
outage,A,rejected_count,5,0.0,0.0,0.0,0.0
outage,A,circuit_open_seconds,5,0.0,0.0,0.0,0.0
outage,A,requests_during_outage,5,42.2,1.0954451150103321,40.83982523868349,43.56017476131652
outage,A,primary_calls,5,120.0,0.0,120.0,120.0
outage,A,estimated_cost_per_request,5,0.001,0.0,0.001,0.001
outage,B,success_rate,5,0.6833333333333333,0.005892556509887875,0.6760167580576243,0.6906499086090424
outage,B,primary_success_rate,5,0.6833333333333333,0.005892556509887875,0.6760167580576243,0.6906499086090424
outage,B,fallback_usage_rate,5,0.0,0.0,0.0,0.0
outage,B,fallback_success_rate,5,0.0,0.0,0.0,0.0
outage,B,fallback_accuracy,0,,,,
outage,B,fallback_macro_f1,0,,,,
outage,B,fallback_precision,0,,,,
outage,B,fallback_recall,0,,,,
outage,B,human_review_rate,5,0.0,0.0,0.0,0.0
outage,B,p50,5,0.032000000006519,0.0,0.032000000006519,0.032000000006519
outage,B,p95,5,0.22196000000549204,0.006757532830305153,0.21356941477342212,0.23035058523756197
outage,B,p99,5,0.24942999999946913,0.0012745587483619,0.2478474262880325,0.25101257371090574
outage,B,success_p95,5,0.06171999999729414,0.031721376851730744,0.022332708387045742,0.10110729160754253
outage,B,scheduler_lag_p95,5,0.01408000002457958,0.000585282467425127,0.013353275855997932,0.014806724193161229
outage,B,recovery_seconds,5,0.0468000000168101,0.01279453008354327,0.030913492638139396,0.06268650739548082
outage,B,retry_count,5,82.4,1.51657508881031,80.51692331165157,84.28307668834844
outage,B,rejected_count,5,0.0,0.0,0.0,0.0
outage,B,circuit_open_seconds,5,0.0,0.0,0.0,0.0
outage,B,requests_during_outage,5,120.4,1.3416407864998738,118.73413293688132,122.06586706311869
outage,B,primary_calls,5,202.4,1.51657508881031,200.51692331165157,204.28307668834844
outage,B,estimated_cost_per_request,5,0.0016866666666666668,1.2638125740085956e-05,0.0016709743609304298,0.0017023589724029038
outage,C,success_rate,5,0.4416666666666666,6.206335383118183e-17,0.44166666666666654,0.44166666666666665
outage,C,primary_success_rate,5,0.4416666666666666,6.206335383118183e-17,0.44166666666666654,0.44166666666666665
outage,C,fallback_usage_rate,5,0.0,0.0,0.0,0.0
outage,C,fallback_success_rate,5,0.0,0.0,0.0,0.0
outage,C,fallback_accuracy,0,,,,
outage,C,fallback_macro_f1,0,,,,
outage,C,fallback_precision,0,,,,
outage,C,fallback_recall,0,,,,
outage,C,human_review_rate,5,0.0,0.0,0.0,0.0
outage,C,p50,5,0.012299999993410702,0.004381780460933843,0.006859300947036443,0.01774069903978496
outage,C,p95,5,0.03800000000075644,0.008215838354686781,0.027798689300680197,0.04820131070083269
outage,C,p99,5,0.0380000000062862,0.00821583836225872,0.027798689296808156,0.048201310715764244
outage,C,success_p95,5,0.0380000000062862,0.00821583836225872,0.027798689296808156,0.048201310715764244
outage,C,scheduler_lag_p95,5,0.01474000001320351,0.0005418076783419581,0.014067256925055935,0.015412743101351087
outage,C,recovery_seconds,5,0.8532000000181142,0.026090228056346153,0.8208047031356234,0.8855952969006051
outage,C,retry_count,5,0.0,0.0,0.0,0.0
outage,C,rejected_count,5,60.0,0.0,60.0,60.0
outage,C,circuit_open_seconds,5,2.009200000000419,0.00840832920428944,1.9987596803424075,2.0196403196584307
outage,C,requests_during_outage,5,7.0,0.0,7.0,7.0
outage,C,primary_calls,5,60.0,0.0,60.0,60.0
outage,C,estimated_cost_per_request,5,0.0005,0.0,0.0005,0.0005
outage,D,success_rate,5,0.9083333333333334,1.2412670766236366e-16,0.9083333333333333,0.9083333333333335
outage,D,primary_success_rate,5,0.4416666666666666,6.206335383118183e-17,0.44166666666666654,0.44166666666666665
outage,D,fallback_usage_rate,5,0.5583333333333333,0.0,0.5583333333333333,0.5583333333333333
outage,D,fallback_success_rate,5,0.4666666666666667,0.0,0.4666666666666667,0.4666666666666667
outage,D,fallback_accuracy,5,0.835820895522388,0.0,0.835820895522388,0.835820895522388
outage,D,fallback_macro_f1,5,0.9073359073359073,1.2412670766236366e-16,0.9073359073359072,0.9073359073359074
outage,D,fallback_precision,5,1.0,0.0,1.0,1.0
outage,D,fallback_recall,5,0.8373015873015873,0.0,0.8373015873015873,0.8373015873015873
outage,D,human_review_rate,5,0.09166666666666666,0.0,0.09166666666666666,0.09166666666666666
outage,D,p50,5,0.013999999992665501,0.0033541019693734716,0.009835332330990109,0.018164667654340893
outage,D,p95,5,0.03796000000234896,0.007831937813434456,0.02823536478323667,0.047684635221461255
outage,D,p99,5,0.04100000000325941,0.008215838359601898,0.03079868929708024,0.05120131070943858
outage,D,success_p95,5,0.0378000000026074,0.007949842760221438,0.027928966455859582,0.047671033549355216
outage,D,scheduler_lag_p95,5,0.014423333343370282,0.0005702825864598324,0.013715233986960581,0.015131432699779982
outage,D,recovery_seconds,5,0.8374000000185333,0.007861297598213848,0.8276389098116654,0.8471610902254012
outage,D,retry_count,5,0.0,0.0,0.0,0.0
outage,D,rejected_count,5,60.0,0.0,60.0,60.0
outage,D,circuit_open_seconds,5,2.0060000000055878,0.008215838370229088,1.9957986892862132,2.0162013107249623
outage,D,requests_during_outage,5,7.0,0.0,7.0,7.0
outage,D,primary_calls,5,60.0,0.0,60.0,60.0
outage,D,estimated_cost_per_request,5,0.0005,0.0,0.0005,0.0005
rate_limit,A,success_rate,5,0.8800000000000001,0.01918477405536892,0.8561789567417748,0.9038210432582254
rate_limit,A,primary_success_rate,5,0.8800000000000001,0.01918477405536892,0.8561789567417748,0.9038210432582254
rate_limit,A,fallback_usage_rate,5,0.0,0.0,0.0,0.0
rate_limit,A,fallback_success_rate,5,0.0,0.0,0.0,0.0
rate_limit,A,fallback_accuracy,0,,,,
rate_limit,A,fallback_macro_f1,0,,,,
rate_limit,A,fallback_precision,0,,,,
rate_limit,A,fallback_recall,0,,,,
rate_limit,A,human_review_rate,5,0.0,0.0,0.0,0.0
rate_limit,A,p50,5,0.0310000000143186,6.507851568701015e-12,0.031000000006238038,0.031000000022399166
rate_limit,A,p95,5,0.04080999999976455,0.008051738936269016,0.030812445639663823,0.050807554359865274
rate_limit,A,p99,5,0.04396200001117523,0.006687467385667682,0.035658412519229805,0.05226558750312065
rate_limit,A,success_p95,5,0.038000000000465405,0.008215838354288258,0.027798689300883993,0.048201310700046816
rate_limit,A,scheduler_lag_p95,5,0.0142000000120602,0.0002981423857804269,0.013829807345298064,0.014570192678822334
rate_limit,A,recovery_seconds,0,,,,
rate_limit,A,retry_count,5,0.0,0.0,0.0,0.0
rate_limit,A,rejected_count,5,0.0,0.0,0.0,0.0
rate_limit,A,circuit_open_seconds,5,0.0,0.0,0.0,0.0
rate_limit,A,requests_during_outage,5,0.0,0.0,0.0,0.0
rate_limit,A,primary_calls,5,120.0,0.0,120.0,120.0
rate_limit,A,estimated_cost_per_request,5,0.001,0.0,0.001,0.001
rate_limit,B,success_rate,5,1.0,0.0,1.0,1.0
rate_limit,B,primary_success_rate,5,1.0,0.0,1.0,1.0
rate_limit,B,fallback_usage_rate,5,0.0,0.0,0.0,0.0
rate_limit,B,fallback_success_rate,5,0.0,0.0,0.0,0.0
rate_limit,B,fallback_accuracy,0,,,,
rate_limit,B,fallback_macro_f1,0,,,,
rate_limit,B,fallback_precision,0,,,,
rate_limit,B,fallback_recall,0,,,,
rate_limit,B,human_review_rate,5,0.0,0.0,0.0,0.0
rate_limit,B,p50,5,0.031000000017229003,0.0,0.031000000017229003,0.031000000017229003
rate_limit,B,p95,5,1.0660099999973316,0.006730564618282103,1.0576529002232267,1.0743670997714365
rate_limit,B,p99,5,1.652762000004703,0.5305259590452268,0.994027016545719,2.311496983463687
rate_limit,B,success_p95,5,1.0660099999973316,0.006730564618282103,1.0576529002232267,1.0743670997714365
rate_limit,B,scheduler_lag_p95,5,0.014823333352764829,0.0008476765665687306,0.013770803877935457,0.0158758628275942
rate_limit,B,recovery_seconds,0,,,,
rate_limit,B,retry_count,5,16.6,1.9493588689617927,14.17955127283093,19.02044872716907
rate_limit,B,rejected_count,5,0.0,0.0,0.0,0.0
rate_limit,B,circuit_open_seconds,5,0.0,0.0,0.0,0.0
rate_limit,B,requests_during_outage,5,0.0,0.0,0.0,0.0
rate_limit,B,primary_calls,5,136.6,1.9493588689617924,134.17955127283093,139.02044872716905
rate_limit,B,estimated_cost_per_request,5,0.0011383333333333334,1.624465724134827e-05,0.0011181629272735913,0.0011585037393930756
rate_limit,C,success_rate,5,0.61,0.10759362847719603,0.4764048650837541,0.7435951349162458
rate_limit,C,primary_success_rate,5,0.61,0.10759362847719603,0.4764048650837541,0.7435951349162458
rate_limit,C,fallback_usage_rate,5,0.0,0.0,0.0,0.0
rate_limit,C,fallback_success_rate,5,0.0,0.0,0.0,0.0
rate_limit,C,fallback_accuracy,0,,,,
rate_limit,C,fallback_macro_f1,0,,,,
rate_limit,C,fallback_precision,0,,,,
rate_limit,C,fallback_recall,0,,,,
rate_limit,C,human_review_rate,5,0.0,0.0,0.0,0.0
rate_limit,C,p50,5,0.0247999999905,0.013863621455188034,0.0075860403448677095,0.04201395963613229
rate_limit,C,p95,5,0.03800000000628621,0.008215838362258717,0.027798689296808163,0.04820131071576425
rate_limit,C,p99,5,0.04396200000646038,0.006687467383157784,0.03565841251763141,0.05226558749528935
rate_limit,C,success_p95,5,0.036700000008567914,0.00643816744670588,0.02870595927558576,0.04469404074155007
rate_limit,C,scheduler_lag_p95,5,0.014539999997592071,0.0008674355496734755,0.013462936504800422,0.01561706349038372
rate_limit,C,recovery_seconds,0,,,,
rate_limit,C,retry_count,5,0.0,0.0,0.0,0.0
rate_limit,C,rejected_count,5,36.4,14.310835055998657,18.630751326734085,54.16924867326591
rate_limit,C,circuit_open_seconds,5,1.2091999999945984,0.45944607951511085,0.6387223439448203,1.7796776560443766
rate_limit,C,requests_during_outage,5,0.0,0.0,0.0,0.0
rate_limit,C,primary_calls,5,83.6,14.310835055998652,65.83075132673409,101.3692486732659
rate_limit,C,estimated_cost_per_request,5,0.0006966666666666666,0.0001192569587999888,0.0005485895943894507,0.0008447437389438826
rate_limit,D,success_rate,5,0.9400000000000001,0.014907119849998622,0.9214903659653481,0.9585096340346521
rate_limit,D,primary_success_rate,5,0.665,0.03555121501283587,0.6208573362261605,0.7091426637738396
rate_limit,D,fallback_usage_rate,5,0.33499999999999996,0.03555121501283592,0.29085733622616033,0.3791426637738396
rate_limit,D,fallback_success_rate,5,0.275,0.024295632895188747,0.24483298732046901,0.30516701267953106
rate_limit,D,fallback_accuracy,5,0.8223753976670201,0.029716752554671384,0.7854771758763548,0.8592736194576853
rate_limit,D,fallback_macro_f1,5,0.8942349205213654,0.017371449885536048,0.8726654166018943,0.9158044244408365
rate_limit,D,fallback_precision,5,1.0,0.0,1.0,1.0
rate_limit,D,fallback_recall,5,0.8186874236874238,0.026042881992957363,0.7863509147072995,0.851023932667548
rate_limit,D,human_review_rate,5,0.06,0.014907119849998596,0.04149036596534801,0.07850963403465198
rate_limit,D,p50,5,0.030999999988125006,3.878959614448864e-18,0.030999999988125002,0.03099999998812501
rate_limit,D,p95,5,0.037810000008321104,0.007962757062962492,0.027922931236797816,0.04769706877984439
rate_limit,D,p99,5,0.043962000011175235,0.006687467385667682,0.03565841251922981,0.05226558750312066
rate_limit,D,success_p95,5,0.0378800000075714,0.008054315615035652,0.0278792462782112,0.0478807537369316
rate_limit,D,scheduler_lag_p95,5,0.014533333348420403,0.0006497862966293183,0.013726517097369625,0.01534014959947118
rate_limit,D,recovery_seconds,0,,,,
rate_limit,D,retry_count,5,0.0,0.0,0.0,0.0
rate_limit,D,rejected_count,5,30.0,0.0,30.0,30.0
rate_limit,D,circuit_open_seconds,5,1.0063999999954831,0.00876356091389762,0.9955186019126308,1.0172813980783355
rate_limit,D,requests_during_outage,5,0.0,0.0,0.0,0.0
rate_limit,D,primary_calls,5,90.0,0.0,90.0,90.0
rate_limit,D,estimated_cost_per_request,5,0.00075,0.0,0.00075,0.00075
